P_id,CellSize,P_Area_ha_Excel
17743,1723,1526.58
11,1727,1530.12
8951,1728,1531.01
14077,1728,1531.01
30534,1728,1531.01
31071,1728,1531.01
25563,1729,1531.89
28272,1729,1531.89
15042,1730,1532.78
19497,1730,1532.78
31665,1730,1532.78
9422,1731,1533.67
13092,1732,1534.55
24835,1732,1534.55
14013,1733,1535.44
19780,1735,1537.21
7072,1736,1538.10
12140,1737,1538.98
18077,1737,1538.98
16189,1738,1539.87
1319,1739,1540.75
11654,1739,1540.75
22357,1740,1541.64
8769,1741,1542.53
11315,1741,1542.53
8426,1743,1544.30
13398,1745,1546.07
16029,1745,1546.07
7753,1746,1546.96
12135,1746,1546.96
20531,1747,1547.84
28297,1747,1547.84
10456,1749,1549.61
31141,1749,1549.61
12599,1750,1550.50
25936,1751,1551.39
18482,1752,1552.27
21407,1753,1553.16
24410,1753,1553.16
2755,1754,1554.04
7644,1754,1554.04
31148,1754,1554.04
15825,1755,1554.93
16937,1756,1555.82
20613,1756,1555.82
31234,1756,1555.82
2409,1757,1556.70
30782,1757,1556.70
22052,1758,1557.59
23973,1761,1560.25
26187,1762,1561.13
27569,1762,1561.13
11514,1765,1563.79
12616,1765,1563.79
13872,1766,1564.68
19873,1766,1564.68
4629,1767,1565.56
10192,1767,1565.56
3633,1768,1566.45
27876,1768,1566.45
4137,1769,1567.33
16121,1770,1568.22
18406,1770,1568.22
2822,1771,1569.11
20319,1771,1569.11
8923,1772,1569.99
4939,1773,1570.88
12184,1773,1570.88
137,1774,1571.76
6090,1776,1573.54
17352,1776,1573.54
23544,1776,1573.54
26006,1777,1574.42
27659,1777,1574.42
7265,1779,1576.19
12388,1779,1576.19
15707,1779,1576.19
8918,1781,1577.97
11958,1781,1577.97
20139,1781,1577.97
4848,1782,1578.85
19878,1782,1578.85
20123,1782,1578.85
25833,1784,1580.62
16789,1785,1581.51
7296,1786,1582.40
3058,1788,1584.17
10614,1788,1584.17
17023,1788,1584.17
14794,1789,1585.05
12110,1790,1585.94
31493,1790,1585.94
5940,1791,1586.83
1614,1792,1587.71
13163,1792,1587.71
7816,1793,1588.60
27296,1793,1588.60
1222,1794,1589.48
12627,1794,1589.48
15258,1797,1592.14
24796,1799,1593.91
2627,1800,1594.80
11359,1800,1594.80
16143,1801,1595.69
10909,1805,1599.23
13881,1805,1599.23
868,1806,1600.12
5183,1808,1601.89
26025,1808,1601.89
20317,1809,1602.77
20390,1812,1605.43
21702,1812,1605.43
5354,1813,1606.32
3412,1814,1607.20
1493,1815,1608.09
13756,1817,1609.86
15714,1817,1609.86
24244,1817,1609.86
20504,1818,1610.75
5290,1819,1611.63
467,1820,1612.52
28489,1821,1613.41
29274,1821,1613.41
9198,1822,1614.29
15453,1822,1614.29
1003,1823,1615.18
24391,1823,1615.18
7790,1824,1616.06
10168,1824,1616.06
24890,1824,1616.06
21872,1827,1618.72
6058,1830,1621.38
27083,1830,1621.38
30728,1830,1621.38
31271,1830,1621.38
28081,1831,1622.27
2052,1834,1624.92
18042,1834,1624.92
6841,1835,1625.81
20206,1835,1625.81
2793,1836,1626.70
4894,1841,1631.13
22360,1841,1631.13
5225,1842,1632.01
23657,1842,1632.01
31906,1842,1632.01
21736,1844,1633.78
30038,1844,1633.78
774,1845,1634.67
9287,1845,1634.67
23766,1845,1634.67
27366,1845,1634.67
4317,1846,1635.56
18053,1846,1635.56
28144,1849,1638.21
30626,1850,1639.10
7544,1851,1639.99
27311,1851,1639.99
26605,1852,1640.87
19438,1854,1642.64
1680,1858,1646.19
5167,1859,1647.07
11040,1859,1647.07
19630,1859,1647.07
31921,1861,1648.85
22950,1862,1649.73
527,1863,1650.62
576,1863,1650.62
1302,1865,1652.39
5497,1867,1654.16
23706,1868,1655.05
29096,1868,1655.05
8927,1869,1655.93
19256,1869,1655.93
14476,1870,1656.82
1744,1872,1658.59
3295,1872,1658.59
10488,1872,1658.59
3334,1873,1659.48
3518,1874,1660.36
9870,1874,1660.36
21429,1874,1660.36
21682,1874,1660.36
22154,1874,1660.36
28399,1874,1660.36
295,1877,1663.02
19702,1878,1663.91
23770,1878,1663.91
10001,1879,1664.79
11649,1880,1665.68
23219,1880,1665.68
30805,1881,1666.57
14881,1883,1668.34
15352,1883,1668.34
17694,1883,1668.34
357,1884,1669.22
24257,1884,1669.22
6590,1885,1670.11
22444,1885,1670.11
23163,1887,1671.88
6786,1888,1672.77
9704,1889,1673.65
31404,1890,1674.54
9632,1891,1675.43
15685,1891,1675.43
2862,1894,1678.08
30296,1894,1678.08
5064,1895,1678.97
22916,1895,1678.97
16315,1897,1680.74
9665,1899,1682.51
27593,1899,1682.51
24021,1900,1683.40
7798,1902,1685.17
17995,1902,1685.17
13789,1905,1687.83
26160,1905,1687.83
20342,1906,1688.72
4690,1907,1689.60
11159,1907,1689.60
15448,1908,1690.49
32017,1909,1691.37
7935,1911,1693.15
18491,1911,1693.15
27044,1912,1694.03
23556,1914,1695.80
15322,1915,1696.69
22924,1915,1696.69
29477,1916,1697.58
22660,1917,1698.46
6419,1918,1699.35
19809,1920,1701.12
1677,1921,1702.01
20291,1921,1702.01
7252,1922,1702.89
25033,1922,1702.89
29032,1923,1703.78
10369,1925,1705.55
8044,1926,1706.44
22430,1926,1706.44
6242,1927,1707.32
25490,1927,1707.32
31701,1929,1709.09
28906,1931,1710.87
31552,1931,1710.87
31723,1931,1710.87
8304,1933,1712.64
8768,1936,1715.30
15939,1936,1715.30
981,1937,1716.18
14470,1937,1716.18
18834,1937,1716.18
24612,1937,1716.18
28649,1937,1716.18
31386,1937,1716.18
12954,1939,1717.95
25875,1939,1717.95
2068,1940,1718.84
28623,1941,1719.73
27313,1942,1720.61
11826,1943,1721.50
14785,1943,1721.50
21930,1943,1721.50
23261,1945,1723.27
9195,1946,1724.16
30227,1947,1725.04
12156,1950,1727.70
13234,1950,1727.70
30376,1951,1728.59
28927,1954,1731.24
1391,1955,1732.13
16072,1955,1732.13
25705,1955,1732.13
17093,1956,1733.02
29225,1956,1733.02
462,1960,1736.56
2417,1960,1736.56
6763,1960,1736.56
9972,1960,1736.56
17580,1960,1736.56
17733,1960,1736.56
18379,1960,1736.56
3581,1961,1737.45
1981,1963,1739.22
13496,1963,1739.22
10936,1965,1740.99
23612,1967,1742.76
2403,1968,1743.65
16427,1968,1743.65
17086,1968,1743.65
28734,1968,1743.65
16572,1969,1744.53
30563,1969,1744.53
20582,1971,1746.31
1574,1974,1748.96
10767,1974,1748.96
312,1975,1749.85
27963,1975,1749.85
1505,1978,1752.51
5805,1978,1752.51
6660,1978,1752.51
21928,1978,1752.51
964,1980,1754.28
20950,1980,1754.28
13161,1982,1756.05
1989,1984,1757.82
5744,1984,1757.82
11561,1984,1757.82
16310,1985,1758.71
22537,1987,1760.48
8133,1988,1761.37
13843,1988,1761.37
6307,1989,1762.25
16639,1990,1763.14
25506,1991,1764.03
2806,1992,1764.91
4672,1993,1765.80
16819,1994,1766.68
4952,1996,1768.46
5005,1996,1768.46
18033,1996,1768.46
21816,1996,1768.46
22133,1996,1768.46
26506,2001,1772.89
6768,2004,1775.54
23749,2007,1778.20
24579,2008,1779.09
7343,2010,1780.86
12635,2010,1780.86
16517,2010,1780.86
19402,2010,1780.86
5391,2011,1781.75
21521,2011,1781.75
29549,2011,1781.75
30158,2012,1782.63
19623,2014,1784.40
22426,2014,1784.40
4114,2015,1785.29
10034,2016,1786.18
2622,2017,1787.06
7370,2017,1787.06
10849,2017,1787.06
12337,2017,1787.06
16006,2019,1788.83
9542,2020,1789.72
29652,2020,1789.72
8811,2021,1790.61
19451,2021,1790.61
22179,2021,1790.61
1527,2022,1791.49
1690,2022,1791.49
6372,2022,1791.49
19290,2022,1791.49
17442,2023,1792.38
25042,2024,1793.26
9828,2025,1794.15
5571,2028,1796.81
11331,2028,1796.81
23553,2029,1797.69
8464,2030,1798.58
18548,2030,1798.58
3882,2031,1799.47
21291,2032,1800.35
4697,2034,1802.12
11701,2035,1803.01
21148,2035,1803.01
489,2037,1804.78
10731,2038,1805.67
11347,2038,1805.67
17979,2039,1806.55
6319,2042,1809.21
20677,2043,1810.10
26471,2043,1810.10
30651,2043,1810.10
28045,2044,1810.98
1236,2047,1813.64
12836,2047,1813.64
15568,2047,1813.64
29042,2047,1813.64
9927,2048,1814.53
22840,2050,1816.30
10926,2051,1817.19
15119,2052,1818.07
10138,2053,1818.96
14549,2054,1819.84
24459,2054,1819.84
256,2055,1820.73
17459,2055,1820.73
20620,2056,1821.62
26402,2056,1821.62
23575,2057,1822.50
27795,2057,1822.50
11616,2058,1823.39
11888,2058,1823.39
1814,2060,1825.16
5928,2061,1826.05
7774,2061,1826.05
26896,2061,1826.05
16546,2062,1826.93
28282,2063,1827.82
30506,2063,1827.82
4926,2064,1828.70
20844,2065,1829.59
10976,2067,1831.36
25061,2068,1832.25
7044,2069,1833.13
7387,2069,1833.13
6096,2071,1834.91
11995,2071,1834.91
10567,2072,1835.79
4344,2073,1836.68
30426,2073,1836.68
9402,2074,1837.56
18916,2074,1837.56
12794,2075,1838.45
12722,2077,1840.22
28653,2077,1840.22
16705,2078,1841.11
26088,2078,1841.11
2874,2079,1841.99
21758,2079,1841.99
31664,2079,1841.99
23848,2080,1842.88
7494,2082,1844.65
28360,2082,1844.65
25235,2083,1845.54
14677,2084,1846.42
200,2085,1847.31
20515,2085,1847.31
28011,2086,1848.20
14653,2087,1849.08
98,2088,1849.97
1291,2088,1849.97
80,2090,1851.74
27734,2094,1855.28
31611,2094,1855.28
17651,2097,1857.94
6301,2098,1858.83
1479,2106,1865.92
29290,2106,1865.92
20381,2107,1866.80
5076,2108,1867.69
25872,2108,1867.69
5715,2109,1868.57
14443,2109,1868.57
120,2111,1870.35
14464,2112,1871.23
4193,2117,1875.66
7254,2117,1875.66
11175,2117,1875.66
29146,2118,1876.55
23715,2119,1877.43
9159,2123,1880.98
25632,2127,1884.52
9102,2128,1885.41
21868,2128,1885.41
19029,2129,1886.29
26767,2131,1888.07
2965,2132,1888.95
16226,2134,1890.72
28839,2134,1890.72
11496,2136,1892.50
23919,2136,1892.50
543,2137,1893.38
8537,2137,1893.38
13706,2137,1893.38
23003,2137,1893.38
6227,2139,1895.15
2601,2140,1896.04
30060,2140,1896.04
18116,2141,1896.93
9782,2143,1898.70
12707,2144,1899.58
23076,2144,1899.58
6323,2146,1901.36
2939,2147,1902.24
12267,2151,1905.79
1437,2152,1906.67
21542,2152,1906.67
26897,2152,1906.67
17069,2153,1907.56
16658,2155,1909.33
10822,2156,1910.22
21034,2156,1910.22
8299,2161,1914.65
2059,2162,1915.53
7743,2163,1916.42
22266,2163,1916.42
6900,2164,1917.30
28692,2164,1917.30
11480,2166,1919.08
9794,2167,1919.96
25574,2168,1920.85
918,2169,1921.73
16625,2170,1922.62
29799,2170,1922.62
30726,2171,1923.51
2407,2172,1924.39
2994,2175,1927.05
7372,2175,1927.05
21744,2175,1927.05
25060,2175,1927.05
13272,2176,1927.94
16598,2179,1930.59
18615,2179,1930.59
16440,2181,1932.37
29713,2181,1932.37
9559,2182,1933.25
5994,2185,1935.91
10683,2185,1935.91
22466,2185,1935.91
39,2187,1937.68
12990,2188,1938.57
26029,2188,1938.57
4558,2189,1939.45
6373,2192,1942.11
8738,2192,1942.11
4767,2193,1943.00
6935,2193,1943.00
24161,2193,1943.00
6783,2194,1943.88
27668,2194,1943.88
6250,2196,1945.66
4249,2197,1946.54
20431,2201,1950.09
355,2202,1950.97
11418,2203,1951.86
24610,2203,1951.86
24921,2203,1951.86
8965,2205,1953.63
5594,2206,1954.52
28419,2206,1954.52
25012,2207,1955.40
5740,2208,1956.29
18171,2208,1956.29
45,2211,1958.95
31682,2211,1958.95
31372,2212,1959.83
12837,2213,1960.72
14880,2214,1961.60
21848,2216,1963.38
22416,2217,1964.26
5867,2218,1965.15
6132,2221,1967.81
27976,2221,1967.81
294,2222,1968.69
3959,2223,1969.58
11257,2224,1970.46
27929,2224,1970.46
29359,2225,1971.35
14031,2227,1973.12
16237,2228,1974.01
10003,2230,1975.78
20007,2231,1976.67
30571,2235,1980.21
21003,2236,1981.10
13045,2237,1981.98
15751,2237,1981.98
17684,2237,1981.98
31765,2237,1981.98
21075,2238,1982.87
24991,2238,1982.87
10655,2239,1983.75
29373,2239,1983.75
19669,2241,1985.53
20469,2242,1986.41
14285,2243,1987.30
26828,2243,1987.30
4895,2245,1989.07
2782,2246,1989.96
5270,2248,1991.73
17024,2248,1991.73
24973,2248,1991.73
9208,2249,1992.61
5162,2250,1993.50
14865,2250,1993.50
26685,2250,1993.50
943,2252,1995.27
10020,2253,1996.16
31073,2253,1996.16
8048,2255,1997.93
11517,2256,1998.82
19774,2256,1998.82
12428,2258,2000.59
27617,2259,2001.47
9522,2261,2003.25
15679,2262,2004.13
14604,2264,2005.90
7653,2266,2007.68
10212,2269,2010.33
2764,2270,2011.22
8704,2270,2011.22
11799,2274,2014.76
12806,2274,2014.76
26052,2276,2016.54
31067,2279,2019.19
18306,2280,2020.08
19217,2280,2020.08
27297,2281,2020.97
28592,2281,2020.97
13783,2282,2021.85
4187,2283,2022.74
15911,2283,2022.74
22698,2283,2022.74
23114,2284,2023.62
20287,2285,2024.51
20343,2285,2024.51
24501,2286,2025.40
1650,2287,2026.28
819,2288,2027.17
12034,2288,2027.17
12358,2288,2027.17
23829,2288,2027.17
4184,2289,2028.05
5238,2289,2028.05
31648,2289,2028.05
27673,2290,2028.94
28565,2291,2029.83
460,2292,2030.71
6378,2292,2030.71
8005,2292,2030.71
29893,2292,2030.71
18553,2294,2032.48
19099,2294,2032.48
28442,2295,2033.37
9658,2296,2034.26
16589,2297,2035.14
24062,2298,2036.03
31609,2299,2036.91
10721,2300,2037.80
23704,2302,2039.57
1905,2303,2040.46
16475,2303,2040.46
24596,2303,2040.46
6234,2306,2043.12
5252,2310,2046.66
19612,2310,2046.66
21918,2310,2046.66
30412,2313,2049.32
10045,2315,2051.09
16717,2317,2052.86
14320,2321,2056.41
25624,2321,2056.41
26438,2322,2057.29
18846,2324,2059.06
27157,2328,2062.61
30244,2328,2062.61
2940,2329,2063.49
7911,2330,2064.38
572,2335,2068.81
22505,2337,2070.58
24520,2337,2070.58
14825,2338,2071.47
4593,2340,2073.24
22625,2340,2073.24
31330,2340,2073.24
1730,2341,2074.13
31953,2342,2075.01
1121,2343,2075.90
6882,2344,2076.78
14559,2346,2078.56
10510,2347,2079.44
22912,2348,2080.33
16151,2349,2081.21
23248,2349,2081.21
11603,2352,2083.87
9460,2353,2084.76
19797,2353,2084.76
26751,2355,2086.53
7968,2357,2088.30
11345,2357,2088.30
15278,2357,2088.30
24829,2358,2089.19
2667,2360,2090.96
6812,2362,2092.73
24262,2366,2096.28
31487,2369,2098.93
1643,2370,2099.82
8150,2370,2099.82
11002,2370,2099.82
28952,2370,2099.82
31267,2370,2099.82
18510,2374,2103.36
5357,2375,2104.25
6264,2375,2104.25
29710,2380,2108.68
5412,2383,2111.34
22374,2383,2111.34
26,2386,2114.00
27567,2386,2114.00
15015,2388,2115.77
9221,2391,2118.43
5439,2392,2119.31
19283,2392,2119.31
16240,2393,2120.20
30291,2393,2120.20
6805,2394,2121.08
9568,2394,2121.08
2520,2396,2122.86
15272,2399,2125.51
26042,2399,2125.51
32028,2400,2126.40
431,2401,2127.29
27471,2402,2128.17
31519,2402,2128.17
11237,2404,2129.94
1632,2406,2131.72
8011,2406,2131.72
28875,2407,2132.60
21729,2409,2134.37
26313,2410,2135.26
21652,2411,2136.15
12364,2413,2137.92
17183,2414,2138.80
481,2415,2139.69
20606,2416,2140.58
22013,2417,2141.46
5815,2420,2144.12
30256,2425,2148.55
15769,2426,2149.44
21802,2426,2149.44
31902,2426,2149.44
5348,2427,2150.32
21399,2428,2151.21
25246,2429,2152.09
499,2431,2153.87
2827,2431,2153.87
27990,2431,2153.87
22933,2432,2154.75
28823,2432,2154.75
14368,2433,2155.64
27212,2435,2157.41
5531,2436,2158.30
12396,2436,2158.30
25775,2442,2163.61
8945,2447,2168.04
10277,2456,2176.02
20781,2456,2176.02
10815,2458,2177.79
23680,2458,2177.79
16532,2459,2178.67
4136,2460,2179.56
5957,2460,2179.56
13825,2461,2180.45
22626,2463,2182.22
24117,2464,2183.10
18542,2465,2183.99
27751,2466,2184.88
31995,2466,2184.88
11401,2470,2188.42
1810,2471,2189.31
7469,2471,2189.31
259,2472,2190.19
2638,2472,2190.19
5675,2472,2190.19
23269,2472,2190.19
10492,2473,2191.08
2744,2475,2192.85
2977,2475,2192.85
4182,2475,2192.85
26689,2475,2192.85
30890,2475,2192.85
14739,2477,2194.62
1424,2478,2195.51
10845,2478,2195.51
30985,2478,2195.51
16551,2479,2196.39
4235,2483,2199.94
6327,2483,2199.94
30266,2483,2199.94
2682,2485,2201.71
8865,2485,2201.71
11709,2485,2201.71
4663,2488,2204.37
16500,2488,2204.37
27008,2491,2207.03
5370,2492,2207.91
20246,2497,2212.34
5721,2499,2214.11
11092,2500,2215.00
9484,2501,2215.89
17090,2502,2216.77
21482,2502,2216.77
4705,2505,2219.43
30156,2507,2221.20
5645,2508,2222.09
19334,2508,2222.09
6568,2509,2222.97
27991,2509,2222.97
1894,2510,2223.86
9798,2512,2225.63
11510,2513,2226.52
16560,2514,2227.40
19845,2515,2228.29
10785,2516,2229.18
29783,2517,2230.06
29807,2517,2230.06
30542,2519,2231.83
31222,2520,2232.72
13338,2521,2233.61
1617,2524,2236.26
15087,2526,2238.04
30004,2527,2238.92
30677,2534,2245.12
21709,2539,2249.55
22431,2539,2249.55
5860,2540,2250.44
14892,2540,2250.44
5899,2542,2252.21
8571,2542,2252.21
14153,2542,2252.21
22495,2544,2253.98
17227,2545,2254.87
22437,2546,2255.76
27712,2546,2255.76
29192,2551,2260.19
30346,2552,2261.07
10438,2555,2263.73
27114,2555,2263.73
14877,2556,2264.62
22056,2556,2264.62
31761,2556,2264.62
22958,2558,2266.39
1556,2559,2267.27
17222,2565,2272.59
21476,2566,2273.48
11245,2570,2277.02
30532,2573,2279.68
12536,2574,2280.56
26589,2574,2280.56
3370,2576,2282.34
4706,2579,2284.99
5381,2579,2284.99
30465,2579,2284.99
2135,2581,2286.77
9937,2584,2289.42
19008,2586,2291.20
21002,2586,2291.20
28303,2588,2292.97
12124,2590,2294.74
8714,2591,2295.63
22908,2591,2295.63
25714,2591,2295.63
12198,2592,2296.51
16801,2597,2300.94
1247,2598,2301.83
3588,2601,2304.49
10527,2601,2304.49
1407,2604,2307.14
10762,2610,2312.46
29580,2610,2312.46
20259,2618,2319.55
8992,2619,2320.43
10094,2622,2323.09
8217,2624,2324.86
8326,2625,2325.75
11551,2625,2325.75
18051,2625,2325.75
20011,2625,2325.75
19724,2627,2327.52
909,2628,2328.41
16750,2628,2328.41
276,2629,2329.29
9717,2633,2332.84
5009,2634,2333.72
2169,2636,2335.50
4736,2637,2336.38
31907,2637,2336.38
2895,2639,2338.15
21836,2643,2341.70
26441,2645,2343.47
12634,2646,2344.36
21001,2646,2344.36
13933,2648,2346.13
24087,2648,2346.13
28294,2654,2351.44
16593,2655,2352.33
12309,2659,2355.87
28087,2659,2355.87
6643,2660,2356.76
11793,2660,2356.76
19061,2661,2357.65
9216,2666,2362.08
12623,2667,2362.96
22317,2668,2363.85
24994,2668,2363.85
24543,2671,2366.51
30794,2672,2367.39
31612,2672,2367.39
17021,2673,2368.28
28832,2673,2368.28
30282,2673,2368.28
2416,2674,2369.16
17770,2678,2372.71
7547,2680,2374.48
17399,2681,2375.37
4395,2684,2378.02
6602,2684,2378.02
6717,2684,2378.02
18426,2685,2378.91
30427,2686,2379.80
8567,2687,2380.68
19543,2690,2383.34
12973,2693,2386.00
4916,2694,2386.88
16498,2694,2386.88
18578,2695,2387.77
31349,2695,2387.77
19657,2697,2389.54
8331,2698,2390.43
11457,2699,2391.31
667,2700,2392.20
13098,2700,2392.20
18014,2700,2392.20
11834,2702,2393.97
21882,2706,2397.52
9528,2711,2401.95
4723,2712,2402.83
20511,2714,2404.60
6061,2716,2406.38
15017,2717,2407.26
14209,2719,2409.03
16351,2719,2409.03
30328,2719,2409.03
4201,2722,2411.69
6911,2723,2412.58
29395,2724,2413.46
17468,2726,2415.24
9763,2727,2416.12
19801,2730,2418.78
25893,2731,2419.67
3140,2734,2422.32
21299,2734,2422.32
19940,2736,2424.10
12444,2742,2429.41
24857,2742,2429.41
6531,2743,2430.30
7362,2745,2432.07
14997,2746,2432.96
16042,2746,2432.96
22568,2746,2432.96
29898,2747,2433.84
17417,2749,2435.61
7650,2757,2442.70
1056,2761,2446.25
16420,2761,2446.25
3539,2762,2447.13
8623,2763,2448.02
16851,2763,2448.02
22138,2766,2450.68
31931,2767,2451.56
30678,2768,2452.45
13782,2772,2455.99
30621,2772,2455.99
15477,2773,2456.88
1711,2780,2463.08
28159,2780,2463.08
30133,2781,2463.97
17841,2782,2464.85
5019,2784,2466.62
15906,2784,2466.62
16261,2785,2467.51
27841,2792,2473.71
16155,2793,2474.60
8454,2794,2475.48
25908,2794,2475.48
7247,2802,2482.57
10800,2802,2482.57
13043,2802,2482.57
25248,2804,2484.34
14259,2805,2485.23
21231,2805,2485.23
14219,2811,2490.55
27868,2811,2490.55
9820,2813,2492.32
10945,2815,2494.09
11358,2817,2495.86
19635,2817,2495.86
24869,2817,2495.86
25499,2817,2495.86
13660,2823,2501.18
21449,2826,2503.84
10605,2828,2505.61
14185,2837,2513.58
16577,2839,2515.35
27507,2839,2515.35
30360,2839,2515.35
20698,2842,2518.01
685,2845,2520.67
1324,2845,2520.67
29947,2845,2520.67
24727,2846,2521.56
15196,2851,2525.99
3416,2853,2527.76
4796,2855,2529.53
17178,2860,2533.96
17986,2862,2535.73
16550,2866,2539.28
26797,2867,2540.16
18,2868,2541.05
31778,2868,2541.05
30928,2871,2543.71
6747,2872,2544.59
14965,2872,2544.59
15338,2874,2546.36
24135,2874,2546.36
31925,2875,2547.25
16273,2876,2548.14
22098,2876,2548.14
6010,2882,2553.45
11038,2882,2553.45
27996,2883,2554.34
23115,2884,2555.22
30076,2886,2557.00
7625,2887,2557.88
27327,2890,2560.54
17758,2891,2561.43
25177,2891,2561.43
9174,2894,2564.08
28340,2894,2564.08
5475,2895,2564.97
5688,2896,2565.86
29871,2896,2565.86
26134,2897,2566.74
16106,2898,2567.63
28652,2901,2570.29
7132,2902,2571.17
14859,2903,2572.06
24950,2903,2572.06
31965,2903,2572.06
23177,2907,2575.60
28973,2909,2577.37
26741,2913,2580.92
17480,2915,2582.69
21778,2925,2591.55
11064,2927,2593.32
7317,2928,2594.21
24833,2931,2596.87
440,2933,2598.64
12131,2933,2598.64
30670,2937,2602.18
23655,2938,2603.07
5627,2939,2603.95
28920,2939,2603.95
1799,2941,2605.73
6,2943,2607.50
3834,2943,2607.50
23996,2944,2608.38
10698,2949,2612.81
31229,2952,2615.47
5931,2953,2616.36
30113,2953,2616.36
16734,2955,2618.13
28959,2957,2619.90
7603,2958,2620.79
29256,2964,2626.10
1161,2965,2626.99
14440,2965,2626.99
6951,2974,2634.96
18346,2976,2636.74
7751,2977,2637.62
20245,2977,2637.62
28,2978,2638.51
19304,2979,2639.39
29678,2979,2639.39
17311,2983,2642.94
26955,2983,2642.94
10609,2984,2643.82
7550,2985,2644.71
16830,2991,2650.03
20078,2992,2650.91
31860,2993,2651.80
30337,2998,2656.23
21278,3004,2661.54
23940,3015,2671.29
961,3017,2673.06
17755,3017,2673.06
16122,3023,2678.38
30925,3023,2678.38
1929,3026,2681.04
18913,3026,2681.04
14956,3032,2686.35
26177,3036,2689.90
19776,3038,2691.67
30999,3038,2691.67
6518,3042,2695.21
7615,3042,2695.21
21350,3042,2695.21
24273,3043,2696.10
21805,3046,2698.76
26615,3047,2699.64
14814,3051,2703.19
25341,3054,2705.84
20150,3056,2707.62
18085,3057,2708.50
19553,3057,2708.50
22638,3058,2709.39
5591,3062,2712.93
10619,3064,2714.70
5503,3066,2716.48
31156,3076,2725.34
2296,3079,2727.99
12367,3080,2728.88
526,3084,2732.42
9827,3089,2736.85
24655,3091,2738.63
31990,3093,2740.40
15,3103,2749.26
7116,3103,2749.26
6886,3106,2751.92
21598,3106,2751.92
25779,3106,2751.92
3803,3108,2753.69
21380,3110,2755.46
9562,3114,2759.00
5023,3115,2759.89
4304,3118,2762.55
6532,3121,2765.21
5777,3125,2768.75
21548,3125,2768.75
11916,3127,2770.52
2776,3129,2772.29
29485,3129,2772.29
1842,3133,2775.84
3153,3135,2777.61
10902,3135,2777.61
14057,3137,2779.38
14261,3142,2783.81
435,3143,2784.70
5033,3143,2784.70
9758,3146,2787.36
31305,3148,2789.13
27651,3150,2790.90
1061,3151,2791.79
3251,3153,2793.56
30165,3156,2796.22
10565,3158,2797.99
25676,3167,2805.96
29980,3167,2805.96
12509,3168,2806.85
27490,3171,2809.51
6909,3175,2813.05
12058,3178,2815.71
17421,3179,2816.59
15826,3183,2820.14
21475,3191,2827.23
29570,3193,2829.00
18658,3194,2829.88
7086,3196,2831.66
756,3199,2834.31
11384,3205,2839.63
16638,3208,2842.29
19862,3209,2843.17
18080,3211,2844.95
30774,3213,2846.72
12160,3214,2847.60
29866,3214,2847.60
21997,3217,2850.26
14132,3218,2851.15
29469,3218,2851.15
29618,3219,2852.03
25568,3220,2852.92
9891,3222,2854.69
20047,3222,2854.69
9441,3224,2856.46
4015,3226,2858.24
23642,3226,2858.24
10750,3227,2859.12
20,3228,2860.01
24553,3230,2861.78
8744,3231,2862.67
25721,3231,2862.67
31988,3235,2866.21
7701,3238,2868.87
9823,3248,2877.73
14164,3254,2883.04
21486,3256,2884.82
23710,3258,2886.59
8383,3259,2887.47
6123,3261,2889.25
30,3266,2893.68
97,3269,2896.33
4896,3269,2896.33
22837,3272,2898.99
5573,3273,2899.88
4652,3279,2905.19
3712,3282,2907.85
6949,3285,2910.51
23558,3285,2910.51
20942,3287,2912.28
25512,3289,2914.05
1998,3295,2919.37
28714,3295,2919.37
1000,3297,2921.14
9398,3303,2926.46
25193,3304,2927.34
445,3305,2928.23
8105,3305,2928.23
9339,3307,2930.00
24394,3307,2930.00
6460,3315,2937.09
19147,3315,2937.09
7078,3317,2938.86
23440,3317,2938.86
2741,3321,2942.41
24650,3324,2945.06
11470,3326,2946.84
27427,3326,2946.84
6382,3328,2948.61
8318,3329,2949.49
6689,3332,2952.15
7901,3334,2953.92
20312,3339,2958.35
25938,3342,2961.01
28593,3347,2965.44
11350,3348,2966.33
27421,3352,2969.87
10252,3353,2970.76
31401,3354,2971.64
21891,3358,2975.19
6756,3359,2976.07
8393,3359,2976.07
282,3364,2980.50
8321,3369,2984.93
8485,3372,2987.59
26747,3372,2987.59
624,3373,2988.48
27892,3376,2991.14
7006,3377,2992.02
31673,3377,2992.02
6118,3379,2993.79
21050,3381,2995.57
22859,3383,2997.34
3398,3401,3013.29
6916,3402,3014.17
3228,3408,3019.49
13552,3411,3022.15
2329,3413,3023.92
20618,3413,3023.92
26700,3414,3024.80
7088,3417,3027.46
3003,3420,3030.12
14800,3424,3033.66
22295,3424,3033.66
32009,3433,3041.64
12132,3435,3043.41
12141,3435,3043.41
19120,3436,3044.30
24353,3437,3045.18
3239,3439,3046.95
17527,3443,3050.50
18910,3447,3054.04
22875,3454,3060.24
18786,3459,3064.67
26074,3460,3065.56
1565,3461,3066.45
7740,3461,3066.45
24588,3464,3069.10
13682,3470,3074.42
12216,3473,3077.08
31686,3480,3083.28
18278,3483,3085.94
16229,3485,3087.71
21056,3486,3088.60
1227,3494,3095.68
6030,3494,3095.68
5669,3497,3098.34
6444,3498,3099.23
21509,3505,3105.43
1703,3511,3110.75
3039,3513,3112.52
7883,3513,3112.52
2425,3517,3116.06
18316,3536,3132.90
29304,3537,3133.78
